Unique ID,Name,Measure,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Air Quality Category
173612,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,10.4,Moderate
742329,General Pollution,Miles,UHF34,Unknown,Annual Average,2021-01-01,6.3,Good
799802,General Pollution,Concentration,UHF42,Queens,Other,2014-01-01,1.1,Good
799812,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,0.7,Good
315619,General Pollution,Concentration,UHF42,Queens,Other,2011-01-01,1.6,Good
130772,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,2.3,Good
227600,General Pollution,Concentration,CD,Unknown,Other,2011-01-01,1.4,Good
167576,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,27.6,Bad
165983,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,29.9,Bad
167578,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,27.0,Bad
825985,General Pollution,Miles,UHF42,Unknown,Summer,2022-06-01,8.7,Good
643523,General Pollution,Miles,UHF34,Queens,Summer,2019-06-01,7.3,Good
130384,General Pollution,Rates,UHF42,Queens,Other,2005-01-01,44.6,Bad
518783,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,49.6,Bad
628428,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,50.0,Bad
131594,General Pollution,Rates,UHF42,Unknown,Other,2009-01-01,54.3,Bad
176632,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,18.3,Moderate
222580,General Pollution,Miles,UHF42,Queens,Summer,2014-06-01,30.9,Bad
222640,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,31.1,Bad
176086,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,11.3,Moderate
176044,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,12.2,Moderate
825986,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,18.6,Moderate
216475,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,30.3,Bad
216415,General Pollution,Miles,CD,Bronx,Summer,2014-06-01,31.4,Bad
172728,General Pollution,Miles,UHF34,Unknown,Annual Average,2012-12-01,16.4,Moderate
171640,General Pollution,Miles,UHF34,Unknown,Winter,2010-12-01,25.7,Bad
172082,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,15.2,Moderate
221948,General Pollution,Miles,UHF34,Queens,Summer,2012-06-01,40.3,Bad
825965,General Pollution,Miles,UHF34,Unknown,Winter,2021-12-01,23.7,Moderate
151657,General Pollution,Miles,UHF42,Queens,Other,2005-01-01,49.6,Bad
816873,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,60.2,Bad
816761,General Pollution,Miles,CD,Unknown,Other,2019-01-01,69.0,Bad
816726,General Pollution,Miles,CD,Unknown,Other,2010-01-01,84.3,Bad
816725,General Pollution,Miles,CD,Unknown,Other,2019-01-01,76.1,Bad
816724,General Pollution,Miles,CD,Unknown,Other,2010-01-01,100.0,Bad
816723,General Pollution,Miles,CD,Unknown,Other,2019-01-01,80.9,Bad
816734,General Pollution,Miles,CD,Unknown,Other,2010-01-01,56.6,Bad
151666,General Pollution,Miles,Borough,Bronx,Other,2005-01-01,48.9,Bad
816850,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,124.5,Bad
742293,General Pollution,Miles,UHF34,Bronx,Annual Average,2021-01-01,6.5,Good
177236,General Pollution,Miles,UHF42,Unknown,Winter,2010-12-01,12.6,Moderate
177257,General Pollution,Miles,UHF42,Queens,Winter,2010-12-01,11.7,Moderate
178601,General Pollution,Miles,UHF42,Queens,Annual Average,2012-12-01,8.1,Good
178591,General Pollution,Miles,UHF42,Unknown,Annual Average,2012-12-01,13.2,Moderate
177794,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,12.9,Moderate
168539,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,12.8,Moderate
170427,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,8.8,Good
547681,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,7.7,Good
742203,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,6.4,Good
799850,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,1.4,Good
799864,General Pollution,Concentration,Borough,Brooklyn,Other,2014-01-01,1.6,Good
799821,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,1.7,Good
130768,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,2.4,Good
130698,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,2.3,Good
130729,General Pollution,Concentration,Borough,Brooklyn,Other,2005-01-01,2.8,Good
130691,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,2.8,Good
130710,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,4.7,Good
549899,General Pollution,Miles,UHF34,Unknown,Annual Average,2017-01-01,21.2,Moderate
172074,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,25.2,Bad
172720,General Pollution,Miles,UHF34,Unknown,Annual Average,2012-12-01,23.4,Moderate
828095,Asthma-Related,Rates,UHF42,Queens,Other,2017-01-01,2.0,Good
131398,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,41.6,Bad
151522,Asthma-Related,Rates,Borough,Bronx,Other,2009-01-01,79.8,Bad
151523,Asthma-Related,Rates,Borough,Brooklyn,Other,2009-01-01,54.0,Bad
151513,Asthma-Related,Rates,UHF42,Queens,Other,2009-01-01,35.0,Bad
518768,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,45.2,Bad
628414,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,25.5,Bad
518740,General Pollution,Rates,Borough,Brooklyn,Other,2012-01-02,41.0,Bad
518769,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,31.7,Bad
518757,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,37.3,Bad
628402,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,36.2,Bad
518758,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,39.5,Bad
518778,General Pollution,Rates,UHF42,Queens,Other,2012-01-02,29.3,Bad
130380,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,45.4,Bad
827546,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,26.0,Bad
827536,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,28.0,Bad
130389,General Pollution,Rates,UHF42,Queens,Other,2005-01-01,49.0,Bad
827537,General Pollution,Rates,UHF42,Queens,Other,2017-01-01,26.0,Bad
741081,General Pollution,Miles,UHF34,Queens,Annual Average,2021-01-01,18.6,Moderate
741024,General Pollution,Miles,UHF34,Bronx,Annual Average,2021-01-01,16.0,Moderate
549947,General Pollution,Miles,UHF34,Queens,Annual Average,2017-01-01,20.6,Moderate
549887,General Pollution,Miles,UHF34,Unknown,Annual Average,2017-01-01,17.3,Moderate
221795,General Pollution,Miles,UHF34,Bronx,Summer,2009-06-01,26.8,Bad
650928,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,29.6,Bad
130390,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,58.2,Bad
130379,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,52.7,Bad
130783,General Pollution,Rates,Borough,Brooklyn,Other,2005-01-01,67.8,Bad
827576,General Pollution,Rates,Borough,Bronx,Other,2017-01-01,37.0,Bad
130782,General Pollution,Rates,Borough,Bronx,Other,2005-01-01,76.5,Bad
172601,General Pollution,Miles,UHF34,Unknown,Annual Average,2008-12-01,24.1,Moderate
605307,General Pollution,Miles,CD,Unknown,Summer,2018-06-01,26.0,Bad
121645,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,23.7,Moderate
605350,General Pollution,Miles,CD,Unknown,Summer,2018-06-01,29.7,Bad
172071,General Pollution,Miles,UHF34,Bronx,Summer,2009-06-01,21.2,Moderate
336702,General Pollution,Miles,UHF34,Unknown,Winter,2014-12-01,31.5,Bad
549971,General Pollution,Miles,UHF34,Unknown,Annual Average,2017-01-01,27.5,Bad
172742,General Pollution,Miles,UHF34,Unknown,Annual Average,2012-12-01,32.1,Bad
171654,General Pollution,Miles,UHF34,Unknown,Winter,2010-12-01,38.9,Bad
172096,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,35.7,Bad
336699,General Pollution,Miles,UHF34,Unknown,Winter,2014-12-01,31.4,Bad
172097,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,35.3,Bad
549908,General Pollution,Miles,UHF34,Unknown,Annual Average,2017-01-01,18.3,Moderate
549968,General Pollution,Miles,UHF34,Unknown,Annual Average,2017-01-01,27.5,Bad
667329,General Pollution,Miles,UHF34,Unknown,Summer,2020-06-01,12.1,Moderate
171595,General Pollution,Miles,UHF34,Bronx,Winter,2009-12-01,23.9,Moderate
549972,General Pollution,Miles,UHF34,Unknown,Winter,2016-12-01,32.0,Bad
549970,General Pollution,Miles,UHF34,Unknown,Summer,2017-06-01,24.9,Moderate
667479,General Pollution,Miles,UHF34,Unknown,Summer,2020-06-01,18.3,Moderate
171620,General Pollution,Miles,UHF34,Unknown,Winter,2009-12-01,36.5,Bad
171688,General Pollution,Miles,UHF34,Unknown,Winter,2011-12-01,33.2,Bad
211783,General Pollution,Miles,UHF34,Unknown,Annual Average,2013-12-01,31.0,Bad
171621,General Pollution,Miles,UHF34,Unknown,Winter,2009-12-01,36.1,Bad
171689,General Pollution,Miles,UHF34,Unknown,Winter,2011-12-01,33.4,Bad
549909,General Pollution,Miles,UHF34,Unknown,Winter,2016-12-01,24.9,Moderate
549969,General Pollution,Miles,UHF34,Unknown,Winter,2016-12-01,32.3,Bad
549967,General Pollution,Miles,UHF34,Unknown,Summer,2017-06-01,25.1,Bad
741104,General Pollution,Miles,UHF34,Unknown,Summer,2021-06-01,19.4,Moderate
172198,General Pollution,Miles,UHF34,Unknown,Summer,2012-06-01,31.5,Bad
221810,General Pollution,Miles,UHF34,Unknown,Summer,2012-06-01,35.4,Bad
221811,General Pollution,Miles,UHF34,Unknown,Summer,2013-06-01,32.1,Bad
221955,General Pollution,Miles,UHF34,Unknown,Summer,2013-06-01,24.3,Moderate
221954,General Pollution,Miles,UHF34,Unknown,Summer,2012-06-01,26.8,Bad
221804,General Pollution,Miles,UHF34,Bronx,Summer,2012-06-01,34.1,Bad
315612,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,2.5,Good
799793,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,1.0,Good
338298,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,31.3,Bad
651048,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,31.6,Bad
338296,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,31.1,Bad
651046,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,31.0,Bad
212798,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,9.3,Good
799784,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,0.9,Good
315630,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,1.1,Good
315599,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,1.3,Good
799782,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,1.0,Good
315594,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,1.6,Good
315601,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,1.3,Good
799795,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,1.0,Good
799803,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,0.9,Good
315622,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,1.5,Good
130763,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,2.7,Good
643559,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,23.5,Moderate
165980,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,35.4,Bad
167573,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,36.2,Bad
213403,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,25.4,Bad
167632,General Pollution,Miles,CD,Unknown,Annual Average,2010-12-01,36.4,Bad
176667,General Pollution,Miles,UHF42,Unknown,Annual Average,2011-12-01,21.0,Moderate
131559,General Pollution,Rates,UHF42,Unknown,Other,2009-01-01,47.4,Bad
518746,General Pollution,Rates,UHF42,Bronx,Other,2012-01-02,43.5,Bad
628429,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,48.4,Bad
628393,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,38.4,Bad
628419,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,36.1,Bad
518774,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,36.5,Bad
131557,General Pollution,Rates,UHF42,Bronx,Other,2009-01-01,49.6,Bad
173743,General Pollution,Miles,UHF34,Unknown,Summer,2013-06-01,10.6,Moderate
742364,General Pollution,Miles,UHF34,Queens,Summer,2021-06-01,7.7,Good
823380,General Pollution,Miles,UHF34,Queens,Winter,2021-12-01,6.4,Good
173726,General Pollution,Miles,UHF34,Queens,Summer,2012-06-01,9.6,Good
174270,General Pollution,Miles,UHF34,Queens,Annual Average,2012-12-01,7.9,Good
173182,General Pollution,Miles,UHF34,Queens,Winter,2010-12-01,11.4,Moderate
173624,General Pollution,Miles,UHF34,Queens,Summer,2009-06-01,9.7,Good
742314,General Pollution,Miles,UHF34,Unknown,Annual Average,2021-01-01,7.0,Good
669829,General Pollution,Miles,UHF42,Unknown,Annual Average,2020-01-01,6.1,Good
315631,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,1.0,Good
315611,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,2.4,Good
130780,General Pollution,Concentration,Borough,Staten Island,Other,2005-01-01,2.3,Good
130754,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,4.0,Good
176561,General Pollution,Miles,UHF42,Unknown,Annual Average,2009-12-01,22.5,Moderate
176554,General Pollution,Miles,UHF42,Unknown,Annual Average,2009-12-01,21.0,Moderate
825733,General Pollution,Miles,UHF42,Unknown,Summer,2022-06-01,14.7,Moderate
412579,General Pollution,Miles,UHF34,Unknown,Annual Average,2015-12-31,19.3,Moderate
602852,General Pollution,Miles,UHF34,Unknown,Annual Average,2018-01-01,19.7,Moderate
131565,General Pollution,Rates,UHF42,Unknown,Other,2009-01-01,45.9,Bad
131586,General Pollution,Rates,UHF42,Unknown,Other,2009-01-01,34.5,Bad
827540,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,24.0,Moderate
628430,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,45.9,Bad
628410,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,40.5,Bad
518743,General Pollution,Rates,Borough,Staten Island,Other,2012-01-02,47.8,Bad
628388,General Pollution,Rates,Borough,Staten Island,Other,2015-01-01,46.9,Bad
172230,General Pollution,Miles,UHF34,Queens,Summer,2013-06-01,14.6,Moderate
412630,General Pollution,Miles,UHF34,Queens,Annual Average,2015-12-31,16.2,Moderate
825880,General Pollution,Miles,UHF34,Queens,Winter,2021-12-01,18.6,Moderate
172213,General Pollution,Miles,UHF34,Unknown,Summer,2013-06-01,16.8,Moderate
176603,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,22.9,Moderate
212426,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,14.2,Moderate
219994,General Pollution,Miles,Borough,Staten Island,Summer,2014-06-01,31.4,Bad
222466,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,32.0,Bad
176541,General Pollution,Miles,UHF42,Unknown,Annual Average,2008-12-01,24.1,Moderate
643416,General Pollution,Miles,UHF42,Unknown,Winter,2018-12-01,22.0,Moderate
212425,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,16.5,Moderate
176518,General Pollution,Miles,UHF42,Unknown,Annual Average,2008-12-01,26.9,Bad
222586,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,32.0,Bad
176027,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,26.8,Bad
176069,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,25.2,Bad
412495,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-12-31,24.8,Moderate
602768,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,23.4,Moderate
602798,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,17.9,Moderate
216469,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,29.8,Bad
216397,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,30.5,Bad
216385,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,30.3,Bad
216301,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,26.1,Bad
216577,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,31.7,Bad
549357,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,30.3,Bad
605234,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,30.0,Bad
605270,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,29.4,Bad
670939,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,27.7,Bad
549329,General Pollution,Miles,UHF42,Bronx,Summer,2017-06-01,28.3,Bad
605252,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,27.0,Bad
649677,General Pollution,Miles,UHF42,Unknown,Winter,2018-12-01,7.9,Good
177904,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,10.4,Moderate
121647,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,23.2,Moderate
549407,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,24.6,Moderate
670897,General Pollution,Miles,CD,Unknown,Summer,2020-06-01,28.1,Bad
121691,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,26.9,Bad
549451,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,29.2,Bad
121661,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,27.1,Bad
549409,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,23.1,Moderate
121673,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,26.4,Bad
549433,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,28.3,Bad
549421,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,28.1,Bad
667309,General Pollution,Miles,UHF34,Unknown,Annual Average,2020-01-01,15.9,Moderate
336661,General Pollution,Miles,UHF34,Unknown,Annual Average,2015-01-01,21.1,Moderate
172595,General Pollution,Miles,UHF34,Unknown,Annual Average,2008-12-01,31.1,Bad
211658,General Pollution,Miles,UHF34,Unknown,Summer,2014-06-01,17.3,Moderate
172584,General Pollution,Miles,UHF34,Unknown,Annual Average,2008-12-01,28.4,Bad
172652,General Pollution,Miles,UHF34,Unknown,Annual Average,2010-12-01,26.6,Bad
172663,General Pollution,Miles,UHF34,Unknown,Annual Average,2010-12-01,28.2,Bad
211670,General Pollution,Miles,UHF34,Unknown,Summer,2014-06-01,19.5,Moderate
172580,General Pollution,Miles,UHF34,Bronx,Annual Average,2008-12-01,22.4,Moderate
338251,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,28.0,Bad
651001,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,25.9,Bad
816831,General Pollution,Miles,UHF42,Queens,Other,2019-01-01,57.8,Bad
816733,General Pollution,Miles,CD,Unknown,Other,2019-01-01,65.4,Bad
816785,General Pollution,Miles,CD,Unknown,Other,2019-01-01,43.4,Bad
817167,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,0.6,Good
817188,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,9.7,Good
817189,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,10.5,Moderate
817152,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,4.3,Good
817187,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,6.0,Good
817207,General Pollution,Miles,UHF42,Queens,Other,2010-01-01,2.0,Good
817305,General Pollution,Miles,CD,Unknown,Other,2010-01-01,1.5,Good
817280,General Pollution,Miles,CD,Unknown,Other,2019-01-01,1.7,Good
817279,General Pollution,Miles,CD,Unknown,Other,2010-01-01,0.7,Good
651013,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,29.2,Bad
338206,General Pollution,Miles,UHF42,Queens,Summer,2015-06-01,32.6,Bad
650956,General Pollution,Miles,UHF42,Queens,Summer,2019-06-01,33.3,Bad
650957,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,32.8,Bad
175914,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,18.5,Moderate
336597,General Pollution,Miles,UHF42,Unknown,Winter,2014-12-01,23.9,Moderate
131465,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,25.0,Moderate
817255,General Pollution,Miles,CD,Unknown,Other,2010-01-01,9.5,Good
221805,General Pollution,Miles,UHF34,Bronx,Summer,2013-06-01,30.8,Bad
122013,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,28.0,Bad
670974,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,30.1,Bad
549339,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,29.7,Bad
131840,General Pollution,Miles,Borough,Manhattan,Summer,2009-06-01,27.5,Bad
549324,General Pollution,Miles,Borough,Manhattan,Summer,2017-06-01,25.3,Bad
670963,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,30.9,Bad
212799,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,9.3,Good
649968,General Pollution,Miles,CD,Unknown,Winter,2018-12-01,9.3,Good
669979,General Pollution,Miles,CD,Unknown,Annual Average,2020-01-01,5.6,Good
170339,General Pollution,Miles,CD,Unknown,Annual Average,2010-12-01,9.5,Good
170221,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,9.9,Good
213988,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,7.9,Good
173627,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,13.8,Moderate
173185,General Pollution,Miles,UHF34,Unknown,Winter,2010-12-01,15.4,Moderate
174273,General Pollution,Miles,UHF34,Unknown,Annual Average,2012-12-01,11.9,Moderate
212069,General Pollution,Miles,UHF34,Unknown,Annual Average,2013-12-01,9.0,Good
547515,General Pollution,Miles,UHF34,Unknown,Summer,2017-06-01,9.1,Good
173125,General Pollution,Miles,UHF34,Bronx,Winter,2009-12-01,11.4,Moderate
547578,General Pollution,Miles,UHF34,Unknown,Summer,2017-06-01,11.1,Moderate
547580,General Pollution,Miles,UHF34,Unknown,Winter,2016-12-01,9.7,Good
605874,General Pollution,Miles,UHF34,Unknown,Summer,2018-06-01,10.8,Moderate
547575,General Pollution,Miles,UHF34,Unknown,Summer,2017-06-01,10.9,Moderate
547577,General Pollution,Miles,UHF34,Unknown,Winter,2016-12-01,9.8,Good
605871,General Pollution,Miles,UHF34,Unknown,Summer,2018-06-01,10.8,Moderate
669629,General Pollution,Miles,UHF34,Unknown,Summer,2020-06-01,7.9,Good
605331,General Pollution,Miles,CD,Unknown,Summer,2018-06-01,28.9,Bad
670889,General Pollution,Miles,CD,Unknown,Summer,2020-06-01,31.5,Bad
670902,General Pollution,Miles,CD,Unknown,Summer,2020-06-01,27.9,Bad
549405,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,25.1,Bad
121657,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,27.6,Bad
549417,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,29.7,Bad
122010,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,27.1,Bad
651022,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,30.2,Bad
651050,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,33.9,Bad
651052,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,33.1,Bad
338284,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,32.0,Bad
667562,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,29.9,Bad
315597,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,1.6,Good
799801,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,1.1,Good
799791,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,1.0,Good
130771,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,2.4,Good
227591,General Pollution,Concentration,CD,Unknown,Other,2011-01-01,1.4,Good
667574,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,26.7,Bad
176642,General Pollution,Miles,UHF42,Unknown,Annual Average,2011-12-01,23.6,Moderate
176635,General Pollution,Miles,UHF42,Unknown,Annual Average,2011-12-01,19.1,Moderate
643487,General Pollution,Miles,UHF34,Unknown,Summer,2019-06-01,16.7,Moderate
130373,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,60.5,Bad
628389,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,63.0,Bad
518782,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,41.1,Bad
628407,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,33.2,Bad
131555,General Pollution,Rates,UHF42,Unknown,Other,2009-01-01,77.6,Bad
131593,General Pollution,Rates,UHF42,Unknown,Other,2009-01-01,49.1,Bad
825913,General Pollution,Miles,UHF34,Unknown,Winter,2021-12-01,23.4,Moderate
741057,General Pollution,Miles,UHF34,Unknown,Annual Average,2021-01-01,16.0,Moderate
336604,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-01-01,17.4,Moderate
176600,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,25.8,Bad
643341,General Pollution,Miles,UHF42,Unknown,Winter,2018-12-01,26.7,Bad
667099,General Pollution,Miles,UHF42,Unknown,Annual Average,2020-01-01,19.6,Moderate
412543,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-12-31,17.5,Moderate
602816,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,16.8,Moderate
216481,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,30.7,Bad
216493,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,30.6,Bad
216589,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,33.1,Bad
216601,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,32.8,Bad
173724,General Pollution,Miles,UHF34,Queens,Summer,2012-06-01,9.9,Good
410932,General Pollution,Miles,UHF34,Queens,Annual Average,2015-12-31,7.0,Good
799806,General Pollution,Concentration,UHF42,Unknown,Other,2014-01-01,0.9,Good
315598,General Pollution,Concentration,UHF42,Unknown,Other,2011-01-01,1.7,Good
130766,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,2.3,Good
227572,General Pollution,Concentration,CD,Unknown,Other,2011-01-01,3.4,Good
165979,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,39.2,Bad
167572,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,42.1,Bad
166014,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,26.4,Bad
167513,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,46.8,Bad
213404,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,34.4,Bad
171718,General Pollution,Miles,UHF34,Queens,Winter,2012-12-01,24.5,Moderate
172636,General Pollution,Miles,UHF34,Queens,Annual Average,2009-12-01,21.7,Moderate
336686,General Pollution,Miles,UHF34,Queens,Summer,2015-06-01,13.4,Moderate
628422,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,30.7,Bad
131588,General Pollution,Rates,UHF42,Unknown,Other,2009-01-01,43.4,Bad
131556,General Pollution,Rates,UHF42,Bronx,Other,2009-01-01,57.0,Bad
172194,General Pollution,Miles,UHF34,Queens,Summer,2012-06-01,16.3,Moderate
172228,General Pollution,Miles,UHF34,Queens,Summer,2013-06-01,16.6,Moderate
